date,W875RX1_20100528,W875RX1_20100628,W875RX1_20100803,W875RX1_20100830,W875RX1_20101001,W875RX1_20101101,W875RX1_20101124,W875RX1_20101223,W875RX1_20110131,W875RX1_20110228,W875RX1_20110328,W875RX1_20110429,W875RX1_20110527,W875RX1_20110627,W875RX1_20110802,W875RX1_20110829,W875RX1_20110930,W875RX1_20111028,W875RX1_20111123,W875RX1_20111223,W875RX1_20120130,W875RX1_20120301,W875RX1_20120330,W875RX1_20120430,W875RX1_20120601,W875RX1_20120629,W875RX1_20120731,W875RX1_20120830,W875RX1_20120928,W875RX1_20121029,W875RX1_20121130,W875RX1_20121221,W875RX1_20130131,W875RX1_20130301,W875RX1_20130329,W875RX1_20130429,W875RX1_20130531,W875RX1_20130627,W875RX1_20130802,W875RX1_20130830,W875RX1_20130927,W875RX1_20131108,W875RX1_20131206,W875RX1_20131223,W875RX1_20140131,W875RX1_20140303,W875RX1_20140328,W875RX1_20140501,W875RX1_20140530,W875RX1_20140626,W875RX1_20140801,W875RX1_20140829,W875RX1_20140929,W875RX1_20141031,W875RX1_20141126,W875RX1_20141223,W875RX1_20150202,W875RX1_20150302,W875RX1_20150330,W875RX1_20150430,W875RX1_20150601,W875RX1_20150625,W875RX1_20150803,W875RX1_20150828,W875RX1_20150928,W875RX1_20151030,W875RX1_20151125,W875RX1_20151223,W875RX1_20160201,W875RX1_20160226,W875RX1_20160328,W875RX1_20160429,W875RX1_20160531,W875RX1_20160629,W875RX1_20160802,W875RX1_20160829,W875RX1_20160930,W875RX1_20161031,W875RX1_20161130,W875RX1_20161222,W875RX1_20170130,W875RX1_20170301,W875RX1_20170331,W875RX1_20170501,W875RX1_20170530,W875RX1_20170630,W875RX1_20170801,W875RX1_20170831,W875RX1_20170929,W875RX1_20171030,W875RX1_20171130,W875RX1_20171222,W875RX1_20180129,W875RX1_20180301,W875RX1_20180329,W875RX1_20180430,W875RX1_20180531,W875RX1_20180629,W875RX1_20180731,W875RX1_20180830,W875RX1_20180928,W875RX1_20181029,W875RX1_20181129,W875RX1_20181221,W875RX1_20190301,W875RX1_20190329,W875RX1_20190429,W875RX1_20190531,W875RX1_20190628,W875RX1_20190730,W875RX1_20190830,W875RX1_20190927,W875RX1_20191031,W875RX1_20191127,W875RX1_20191220,W875RX1_20200131,W875RX1_20200228,W875RX1_20200327,W875RX1_20200430,W875RX1_20200529,W875RX1_20200626,W875RX1_20200731,W875RX1_20200828,W875RX1_20201001,W875RX1_20201030,W875RX1_20201125,W875RX1_20201223,W875RX1_20210129,W875RX1_20210226,W875RX1_20210326,W875RX1_20210430,W875RX1_20210528,W875RX1_20210625,W875RX1_20210730,W875RX1_20210827,W875RX1_20211001,W875RX1_20211029,W875RX1_20211124,W875RX1_20211223,W875RX1_20220128,W875RX1_20220225,W875RX1_20220331,W875RX1_20220429,W875RX1_20220527,W875RX1_20220630,W875RX1_20220729,W875RX1_20220826,W875RX1_20220930,W875RX1_20221028,W875RX1_20221201,W875RX1_20221223,W875RX1_20230127,W875RX1_20230224,W875RX1_20230331,W875RX1_20230428,W875RX1_20230526,W875RX1_20230630,W875RX1_20230728,W875RX1_20230831,W875RX1_20230929,W875RX1_20231027,W875RX1_20231130,W875RX1_20231222,W875RX1_20240126,W875RX1_20240229,W875RX1_20240329,W875RX1_20240426,W875RX1_20240531,W875RX1_20240628,W875RX1_20240726,W875RX1_20240830,W875RX1_20240927,W875RX1_20241031,W875RX1_20241127,W875RX1_20241220,W875RX1_20250131,W875RX1_20250228,W875RX1_20250328,W875RX1_20250430,W875RX1_20250530,W875RX1_20250627,W875RX1_20250731,W875RX1_20250829,W875RX1_20250926,W875RX1_20251205,W875RX1_20251223,W875RX1_20260122,W875RX1_20260220,W875RX1_20260313,W875RX1_20260409
2006-06-01,9384.5,9384.5,9384.5,9384.5,9384.5,9384.5,9384.5,9384.5,9384.5,9384.5,9384.5,9384.5,9384.5,9384.5,9386.7,9386.7,9386.7,9386.7,9386.7,9386.7,9386.7,9386.7,9386.7,9386.7,9386.7,9386.7,9386.7,9386.7,9386.7,9386.7,9386.7,9386.7,9386.7,9386.7,9386.7,9386.7,9386.7,9386.7,10289.0,10289.0,10289.0,10289.0,10289.0,10289.0,10289.0,10289.0,10289.0,10289.0,10289.0,10289.0,10287.9,10287.9,10287.9,10287.9,10287.9,10287.9,10287.9,10287.9,10287.9,10287.9,10287.9,10287.9,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10288.8,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10925.3,10910.2,10910.2,10910.2,10910.2,10910.2,10910.2,10910.2,10910.2,10910.2,10910.2,10910.2,10910.2,10910.2,10910.2,10910.2,10910.2,10910.2,10910.2,10910.2,10910.2,10910.2,10910.2,10910.2,10910.2,10910.2,10910.2,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3,11447.3
2006-07-01,9384.8,9384.8,9384.8,9384.8,9384.8,9384.8,9384.8,9384.8,9384.8,9384.8,9384.8,9384.8,9384.8,9384.8,9387.5,9387.5,9387.5,9387.5,9387.5,9387.5,9387.5,9387.5,9387.5,9387.5,9387.5,9387.5,9387.5,9387.5,9387.5,9387.5,9387.5,9387.5,9387.5,9387.5,9387.5,9387.5,9387.5,9387.5,10275.4,10275.4,10275.4,10275.4,10275.4,10275.4,10275.4,10275.4,10275.4,10275.4,10275.4,10275.4,10274.3,10274.3,10274.3,10274.3,10274.3,10274.3,10274.3,10274.3,10274.3,10274.3,10274.3,10274.3,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10275.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10905.1,10897.3,10897.3,10897.3,10897.3,10897.3,10897.3,10897.3,10897.3,10897.3,10897.3,10897.3,10897.3,10897.3,10897.3,10897.3,10897.3,10897.3,10897.3,10897.3,10897.3,10897.3,10897.3,10897.3,10897.3,10897.3,10897.3,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6,11430.6
2006-08-01,9380.0,9380.0,9380.0,9380.0,9380.0,9380.0,9380.0,9380.0,9380.0,9380.0,9380.0,9380.0,9380.0,9380.0,9382.4,9382.4,9382.4,9382.4,9382.4,9382.4,9382.4,9382.4,9382.4,9382.4,9382.4,9382.4,9382.4,9382.4,9382.4,9382.4,9382.4,9382.4,9382.4,9382.4,9382.4,9382.4,9382.4,9382.4,10270.1,10270.1,10270.1,10270.1,10270.1,10270.1,10270.1,10270.1,10270.1,10270.1,10270.1,10270.1,10268.9,10268.9,10268.9,10268.9,10268.9,10268.9,10268.9,10268.9,10268.9,10268.9,10268.9,10268.9,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10269.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10895.8,10884.7,10884.7,10884.7,10884.7,10884.7,10884.7,10884.7,10884.7,10884.7,10884.7,10884.7,10884.7,10884.7,10884.7,10884.7,10884.7,10884.7,10884.7,10884.7,10884.7,10884.7,10884.7,10884.7,10884.7,10884.7,10884.7,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5,11414.5
2006-09-01,9449.2,9449.2,9449.2,9449.2,9449.2,9449.2,9449.2,9449.2,9449.2,9449.2,9449.2,9449.2,9449.2,9449.2,9452.2,9452.2,9452.2,9452.2,9452.2,9452.2,9452.2,9452.2,9452.2,9452.2,9452.2,9452.2,9452.2,9452.2,9452.2,9452.2,9452.2,9452.2,9452.2,9452.2,9452.2,9452.2,9452.2,9452.2,10347.0,10347.0,10347.0,10347.0,10347.0,10347.0,10347.0,10347.0,10347.0,10347.0,10347.0,10347.0,10345.9,10345.9,10345.9,10345.9,10345.9,10345.9,10345.9,10345.9,10345.9,10345.9,10345.9,10345.9,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10346.8,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10975.6,10955.9,10955.9,10955.9,10955.9,10955.9,10955.9,10955.9,10955.9,10955.9,10955.9,10955.9,10955.9,10955.9,10955.9,10955.9,10955.9,10955.9,10955.9,10955.9,10955.9,10955.9,10955.9,10955.9,10955.9,10955.9,10955.9,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6,11486.6
2006-10-01,9522.4,9522.4,9522.4,9522.4,9522.4,9522.4,9522.4,9522.4,9522.4,9522.4,9522.4,9522.4,9522.4,9522.4,9525.8,9525.8,9525.8,9525.8,9525.8,9525.8,9525.8,9525.8,9525.8,9525.8,9525.8,9525.8,9525.8,9525.8,9525.8,9525.8,9525.8,9525.8,9525.8,9525.8,9525.8,9525.8,9525.8,9525.8,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10425.8,10425.8,10425.8,10425.8,10425.8,10425.8,10425.8,10425.8,10425.8,10425.8,10425.8,10425.8,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,10426.6,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11054.7,11030.8,11030.8,11030.8,11030.8,11030.8,11030.8,11030.8,11030.8,11030.8,11030.8,11030.8,11030.8,11030.8,11030.8,11030.8,11030.8,11030.8,11030.8,11030.8,11030.8,11030.8,11030.8,11030.8,11030.8,11030.8,11030.8,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6,11562.6
2006-11-01,9558.7,9558.7,9558.7,9558.7,9558.7,9558.7,9558.7,9558.7,9558.7,9558.7,9558.7,9558.7,9558.7,9558.7,9562.2,9562.2,9562.2,9562.2,9562.2,9562.2,9562.2,9562.2,9562.2,9562.2,9562.2,9562.2,9562.2,9562.2,9562.2,9562.2,9562.2,9562.2,9562.2,9562.2,9562.2,9562.2,9562.2,9562.2,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10478.6,10478.6,10478.6,10478.6,10478.6,10478.6,10478.6,10478.6,10478.6,10478.6,10478.6,10478.6,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,10479.3,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11112.0,11091.2,11091.2,11091.2,11091.2,11091.2,11091.2,11091.2,11091.2,11091.2,11091.2,11091.2,11091.2,11091.2,11091.2,11091.2,11091.2,11091.2,11091.2,11091.2,11091.2,11091.2,11091.2,11091.2,11091.2,11091.2,11091.2,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9,11624.9
2006-12-01,9591.3,9591.3,9591.3,9591.3,9591.3,9591.3,9591.3,9591.3,9591.3,9591.3,9591.3,9591.3,9591.3,9591.3,9594.1,9594.1,9594.1,9594.1,9594.1,9594.1,9594.1,9594.1,9594.1,9594.1,9594.1,9594.1,9594.1,9594.1,9594.1,9594.1,9594.1,9594.1,9594.1,9594.1,9594.1,9594.1,9594.1,9594.1,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10506.5,10506.5,10506.5,10506.5,10506.5,10506.5,10506.5,10506.5,10506.5,10506.5,10506.5,10506.5,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,10507.3,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11157.6,11146.8,11146.8,11146.8,11146.8,11146.8,11146.8,11146.8,11146.8,11146.8,11146.8,11146.8,11146.8,11146.8,11146.8,11146.8,11146.8,11146.8,11146.8,11146.8,11146.8,11146.8,11146.8,11146.8,11146.8,11146.8,11146.8,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5,11683.5
2007-01-01,9574.6,9574.6,9571.3,9571.3,9571.3,9571.3,9571.3,9571.3,9571.3,9571.3,9571.3,9571.3,9571.3,9571.3,9574.8,9574.8,9574.8,9574.8,9574.8,9574.8,9574.8,9574.8,9574.8,9574.8,9574.8,9574.8,9574.8,9574.8,9574.8,9574.8,9574.8,9574.8,9574.8,9574.8,9574.8,9574.8,9574.8,9574.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10496.8,10496.8,10496.8,10496.8,10496.8,10496.8,10496.8,10496.8,10496.8,10496.8,10496.8,10496.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,10497.8,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11154.4,11129.6,11129.6,11129.6,11129.6,11129.6,11129.6,11129.6,11129.6,11129.6,11129.6,11129.6,11129.6,11129.6,11129.6,11129.6,11129.6,11129.6,11129.6,11129.6,11129.6,11129.6,11129.6,11129.6,11129.6,11129.6,11129.6,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7,11666.7
2007-02-01,9605.8,9605.8,9598.1,9598.1,9598.1,9598.1,9598.1,9598.1,9598.1,9598.1,9598.1,9598.1,9598.1,9598.1,9601.9,9601.9,9601.9,9601.9,9601.9,9601.9,9601.9,9601.9,9601.9,9601.9,9601.9,9601.9,9601.9,9601.9,9601.9,9601.9,9601.9,9601.9,9601.9,9601.9,9601.9,9601.9,9601.9,9601.9,10532.8,10532.8,10532.8,10532.8,10532.8,10532.8,10532.8,10532.8,10532.8,10532.8,10532.8,10532.8,10531.9,10531.9,10531.9,10531.9,10531.9,10531.9,10531.9,10531.9,10531.9,10531.9,10531.9,10531.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,10532.9,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11205.1,11172.7,11172.7,11172.7,11172.7,11172.7,11172.7,11172.7,11172.7,11172.7,11172.7,11172.7,11172.7,11172.7,11172.7,11172.7,11172.7,11172.7,11172.7,11172.7,11172.7,11172.7,11172.7,11172.7,11172.7,11172.7,11172.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7,11713.7
2007-03-01,9635.5,9635.5,9628.3,9628.3,9628.3,9628.3,9628.3,9628.3,9628.3,9628.3,9628.3,9628.3,9628.3,9628.3,9633.1,9633.1,9633.1,9633.1,9633.1,9633.1,9633.1,9633.1,9633.1,9633.1,9633.1,9633.1,9633.1,9633.1,9633.1,9633.1,9633.1,9633.1,9633.1,9633.1,9633.1,9633.1,9633.1,9633.1,10575.2,10575.2,10575.2,10575.2,10575.2,10575.2,10575.2,10575.2,10575.2,10575.2,10575.2,10575.2,10574.2,10574.2,10574.2,10574.2,10574.2,10574.2,10574.2,10574.2,10574.2,10574.2,10574.2,10574.2,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,10575.1,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11256.7,11220.1,11220.1,11220.1,11220.1,11220.1,11220.1,11220.1,11220.1,11220.1,11220.1,11220.1,11220.1,11220.1,11220.1,11220.1,11220.1,11220.1,11220.1,11220.1,11220.1,11220.1,11220.1,11220.1,11220.1,11220.1,11220.1,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5,11765.5
2007-04-01,9629.9,9629.9,9640.8,9640.8,9640.8,9640.8,9640.8,9640.8,9640.8,9640.8,9640.8,9640.8,9640.8,9640.8,9645.9,9645.9,9645.9,9645.9,9645.9,9645.9,9645.9,9645.9,9645.9,9645.9,9645.9,9645.9,9645.9,9645.9,9645.9,9645.9,9645.9,9645.9,9645.9,9645.9,9645.9,9645.9,9645.9,9645.9,10587.1,10587.1,10587.1,10587.1,10587.1,10587.1,10587.1,10587.1,10587.1,10587.1,10587.1,10587.1,10585.9,10585.9,10585.9,10585.9,10585.9,10585.9,10585.9,10585.9,10585.9,10585.9,10585.9,10585.9,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,10587.0,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11273.1,11252.5,11252.5,11252.5,11252.5,11252.5,11252.5,11252.5,11252.5,11252.5,11252.5,11252.5,11252.5,11252.5,11252.5,11252.5,11252.5,11252.5,11252.5,11252.5,11252.5,11252.5,11252.5,11252.5,11252.5,11252.5,11252.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5,11801.5
2007-05-01,9629.8,9629.8,9636.4,9636.4,9636.4,9636.4,9636.4,9636.4,9636.4,9636.4,9636.4,9636.4,9636.4,9636.4,9641.5,9641.5,9641.5,9641.5,9641.5,9641.5,9641.5,9641.5,9641.5,9641.5,9641.5,9641.5,9641.5,9641.5,9641.5,9641.5,9641.5,9641.5,9641.5,9641.5,9641.5,9641.5,9641.5,9641.5,10583.4,10583.4,10583.4,10583.4,10583.4,10583.4,10583.4,10583.4,10583.4,10583.4,10583.4,10583.4,10582.1,10582.1,10582.1,10582.1,10582.1,10582.1,10582.1,10582.1,10582.1,10582.1,10582.1,10582.1,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,10583.2,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11268.8,11260.7,11260.7,11260.7,11260.7,11260.7,11260.7,11260.7,11260.7,11260.7,11260.7,11260.7,11260.7,11260.7,11260.7,11260.7,11260.7,11260.7,11260.7,11260.7,11260.7,11260.7,11260.7,11260.7,11260.7,11260.7,11260.7,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5,11811.5
